ready_count,blocked_count,remaining_cpu_mean,remaining_cpu_variance,priority_mean,ready_wait_mean,recent_arrivals,io_return_ratio,seed,epoch,profiles,label,score_fcfs,score_sjf,score_srtf,score_round_robin,score_priority,score_priority_rr
32.0,0.0,10.03125,79.9052734375,2.84375,25.3125,0.0,1.0,42000044,4,io_intensive/mixed/cpu_intensive,SJF,0.25671140939597314,0.0,0.18288590604026847,0.313758389261745,0.25671140939597314,0.75
31.0,1.0,9.84375,76.3818359375,2.84375,27.193548387096776,0.0,1.0,42000044,5,io_intensive/mixed/cpu_intensive,SJF,0.09543010752688172,0.0,0.05577956989247311,0.20766129032258066,0.5,0.605510752688172
30.0,1.0,9.774193548387096,79.40062434963579,2.774193548387097,28.333333333333332,0.0,1.0,42000044,6,io_intensive/mixed/cpu_intensive,SJF,0.5,0.0,0.020105820105820106,0.2216931216931217,0.5,0.5865079365079365
30.0,0.0,9.433333333333334,68.84555555555555,2.7,28.8,0.0,1.0,42000044,7,io_intensive/mixed/cpu_intensive,SJF,0.10665137614678899,0.0,0.005733944954128441,0.25688073394495414,0.3761467889908257,0.75
27.0,0.0,9.777777777777779,69.06172839506173,2.888888888888889,30.555555555555557,0.0,1.0,42000044,8,io_intensive/mixed/cpu_intensive,SJF,0.09302325581395349,0.0,0.014950166112956811,0.23255813953488372,0.5,0.6486710963455149
24.0,1.0,10.04,68.8384,3.04,26.458333333333332,0.0,1.0,42000044,9,io_intensive/mixed/cpu_intensive,SJF,0.21289752650176677,0.0,0.023851590106007067,0.3462897526501767,0.3542402826855124,0.75
25.0,0.0,9.24,58.3424,3.04,22.76,0.0,1.0,42000044,10,io_intensive/mixed/cpu_intensive,SJF,0.19257703081232494,0.0,0.07492997198879552,0.20868347338935575,0.5,0.5791316526610644
20.0,3.0,9.73913043478261,56.10586011342155,3.0434782608695654,24.25,0.0,1.0,42000044,11,io_intensive/mixed/cpu_intensive,SJF,0.5,0.0,0.010101010101010102,0.32154882154882153,0.5,0.7020202020202021
23.0,0.0,8.956521739130435,48.476370510396976,3.0434782608695654,20.565217391304348,0.0,1.0,42000044,12,io_intensive/mixed/cpu_intensive,SJF,0.40236051502145925,0.0,0.019313304721030045,0.3272532188841202,0.33047210300429186,0.75
22.0,0.0,8.545454545454545,46.79338842975206,3.0454545454545454,20.90909090909091,0.0,1.0,42000044,13,io_intensive/mixed/cpu_intensive,SRTF,0.12051282051282051,0.10512820512820513,0.0,0.3153846153846154,0.26666666666666666,0.75
17.0,1.0,9.555555555555555,38.135802469135804,2.9444444444444446,22.41176470588235,0.0,0.0,42000044,14,io_intensive/mixed/cpu_intensive,SJF,0.5,0.0,0.04130052724077329,0.2662565905096661,0.5,0.6269771528998243
17.0,1.0,8.666666666666666,38.55555555555556,2.9444444444444446,17.41176470588235,0.0,1.0,42000044,15,io_intensive/mixed/cpu_intensive,SRTF,0.44095477386934673,0.00628140703517588,0.0,0.3442211055276382,0.48115577889447236,0.75
18.0,0.0,7.611111111111111,32.6820987654321,2.9444444444444446,15.777777777777779,0.0,1.0,42000044,16,io_intensive/mixed/cpu_intensive,SJF,0.1643835616438356,0.0,0.13287671232876713,0.3273972602739726,0.48630136986301364,0.75
16.0,0.0,7.3125,35.33984375,2.9375,16.5625,0.0,0.0,42000044,17,io_intensive/mixed/cpu_intensive,SJF,0.24629080118694363,0.0,0.06083086053412463,0.2626112759643917,0.5,0.663946587537092
14.0,0.0,6.857142857142857,31.26530612244898,2.9285714285714284,15,0.0,0.0,42000044,18,io_intensive/mixed/cpu_intensive,SJF,0.3839590443686007,0.0,0.09215017064846416,0.3361774744027304,0.4573378839590444,0.75
13.0,1.0,8.285714285714286,46.48979591836735,2.9285714285714284,12.692307692307692,0.0,1.0,42000044,19,io_intensive/mixed/cpu_intensive,SJF,0.298,0.0,0.172,0.298,0.386,0.75
10.0,0.0,9.5,44.65,2.5,10.7,0.0,1.0,42000044,20,io_intensive/mixed/cpu_intensive,SJF,0.5,0.0,0.136,0.268,0.308,0.6579999999999999
8.0,0.0,9.375,38.234375,2.25,9,0.0,0.0,42000044,21,io_intensive/mixed/cpu_intensive,SJF,0.5,0.0,0.14534883720930233,0.3430232558139535,0.3546511627906977,0.7383720930232558
7.0,0.0,7.857142857142857,27.551020408163264,2.4285714285714284,6,0.0,0.0,42000044,22,io_intensive/mixed/cpu_intensive,SJF,0.03389830508474576,0.0,0.05084745762711865,0.3050847457627119,0.1906779661016949,0.75
7.0,0.0,8.571428571428571,59.38775510204081,2.4285714285714284,6,0.0,1.0,42000044,23,io_intensive/mixed/cpu_intensive,SJF,0.24074074074074073,0.0,0.018518518518518517,0.3101851851851852,0.3472222222222222,0.75
4.0,0.0,10,75.5,2.75,6.5,0.0,0.0,42000044,24,io_intensive/mixed/cpu_intensive,SRTF,0.18685010398336288,0.11316589345704711,0.0,0.23157894736842105,0.18421052631578946,0.75
3.0,0.0,13.666666666666666,17.555555555555557,2,2,0.0,1.0,42000044,25,io_intensive/mixed/cpu_intensive,SRTF,0.15873015873015872,0.023809523809523808,0.0,0.25396825396825395,0.15873015873015872,0.75
3.0,0.0,7,12.666666666666666,2,2,0.0,0.0,42000044,26,io_intensive/mixed/cpu_intensive,SJF,0.08139534883720931,0.0,0.0,0.11627906976744186,0.1744186046511628,0.75
13.0,1.0,4.071428571428571,25.352040816326532,2.9285714285714284,8.307692307692308,14.0,0.06666666666666667,42000045,0,interactive/batch/cpu_intensive,SJF,0.19641761747024855,0.03613053613053612,0.17490185253343074,0.2203947368421051,0.5241228070175434,0.8018648018648018
20.0,3.0,7.739130434782608,35.6710775047259,2.8260869565217392,13.25,9.0,0.4375,42000045,1,interactive/batch/cpu_intensive,SJF,0.5868124945694676,0.1527149321266968,0.1854819305292848,0.344903988183161,0.5742245199409157,0.8037330316742082
29.0,1.0,10.4,65.97333333333333,2.7666666666666666,18.482758620689655,7.0,0.3,42000045,2,interactive/batch/cpu_intensive,SJF,0.717063459316719,0.25,0.27370440666776696,0.3433734939759035,0.717063459316719,0.8476027397260273
28.0,2.0,10.133333333333333,65.18222222222222,2.7666666666666666,24.678571428571427,0.0,1.0,42000045,3,interactive/batch/cpu_intensive,SJF,0.7115384615384615,0.189655172413793,0.2304058205577783,0.3637548891786178,0.3247576016424641,0.7974137931034484
30.0,0.0,9.466666666666667,57.315555555555555,2.7666666666666666,26.833333333333332,0.0,1.0,42000045,4,interactive/batch/cpu_intensive,SJF,0.41763727121464195,0.0,0.07737104825291155,0.3269550748752078,0.3602329450915144,0.75
30.0,0.0,8.9,56.82333333333333,2.7666666666666666,27.533333333333335,0.0,1.0,42000045,5,interactive/batch/cpu_intensive,SJF,0.3776223776223777,0.0,0.12237762237762201,0.30244755244755234,0.14073426573426595,0.75
26.0,1.0,9.481481481481481,53.434842249657066,2.925925925925926,27.76923076923077,0.0,1.0,42000045,6,interactive/batch/cpu_intensive,SRTF,0.2843642611683851,0.006013745704467734,0.0,0.3410652920962197,0.23883161512027495,0.75
27.0,0.0,8.88888888888889,45.50617283950617,2.925925925925926,25.666666666666668,0.0,1.0,42000045,7,interactive/batch/cpu_intensive,SRTF,0.11423220973782754,0.07677902621722885,0.0,0.32303370786516833,0.34082397003745274,0.75
24.0,2.0,8.615384615384615,47.85207100591716,3,28.375,0.0,0.0,42000045,8,interactive/batch/cpu_intensive,SJF,0.3351254480286742,0.0,0.012544802867384313,0.34229390681003585,0.2267025089605733,0.75
25.0,0.0,8.24,46.1024,3.04,25.12,0.0,1.0,42000045,9,interactive/batch/cpu_intensive,SJF,0.5,0.0,0.038998835855646376,0.22700814901047736,0.20430733410942942,0.5788707799767174
24.0,0.0,7.791666666666667,42.33159722222222,3.0416666666666665,23.833333333333332,0.0,0.0,42000045,10,interactive/batch/cpu_intensive,SJF,0.25497512437810954,0.0,0.07089552238805971,0.29726368159203964,0.3470149253731347,0.75
21.0,0.0,7.9523809523809526,42.90249433106576,3,25.476190476190474,0.0,0.0,42000045,11,interactive/batch/cpu_intensive,SJF,0.10375000000000026,0.0,0.05249999999999998,0.3199999999999996,0.23999999999999994,0.75
20.0,0.0,7.45,37.3475,2.95,21.45,0.0,1.0,42000045,12,interactive/batch/cpu_intensive,SJF,0.17105263157894768,0.0,0.03947368421052677,0.2982456140350879,0.2207602339181296,0.75
17.0,1.0,8.277777777777779,43.20061728395062,2.7777777777777777,18.705882352941178,0.0,0.0,42000045,13,interactive/batch/cpu_intensive,SJF,0.14779874213836489,0.0,0.15408805031446518,0.2987421383647799,0.15408805031446518,0.75
16.0,0.0,8.0625,40.93359375,2.875,18.875,0.0,1.0,42000045,14,interactive/batch/cpu_intensive,SJF,0.1811846689895475,0.0,0.17944250871080167,0.2944250871080137,0.07665505226480879,0.75
12.0,0.0,11.916666666666666,30.40972222222222,2.75,14.75,0.0,1.0,42000045,15,interactive/batch/cpu_intensive,SJF,0.5,0.0,0.2647058823529411,0.31323529411764645,0.04852941176470536,0.6867647058823527
12.0,0.0,10.25,29.354166666666668,2.75,11,0.0,0.0,42000045,16,interactive/batch/cpu_intensive,SJF,0.2672064777327937,0.0,0.21052631578947376,0.3340080971659913,0.03846153846153793,0.75
12.0,0.0,8.583333333333334,32.74305555555556,2.75,11,0.0,0.0,42000045,17,interactive/batch/cpu_intensive,SJF,0.08633093525179808,0.0,0.36151079136690645,0.3597122302158271,0.0143884892086323,0.75
12.0,0.0,8.583333333333334,42.076388888888886,2.75,10.833333333333334,0.0,1.0,42000045,18,interactive/batch/cpu_intensive,SJF,0.23381294964028712,0.0,0.18345323741007102,0.36510791366906453,0.10791366906474836,0.75
10.0,0.0,10.3,38.41,3,10.7,0.0,1.0,42000045,19,interactive/batch/cpu_intensive,SJF,0.0855855855855861,0.0,0.033783783783783786,0.3355855855855853,0.060810810810810814,0.75
10.0,0.0,11.9,35.29,3,8.3,0.0,1.0,42000045,20,interactive/batch/cpu_intensive,SJF,0.0854700854700863,0.0,0.014957264957265907,0.344017094017094,0.12393162393162399,0.75
10.0,0.0,9.9,35.29,3,9,0.0,0.0,42000045,21,interactive/batch/cpu_intensive,SJF,0.08333333333333333,0.0,0.11607142857142912,0.3005952380952375,0.13690476190476372,0.75
9.0,0.0,8.777777777777779,31.506172839506174,3,8,0.0,0.0,42000045,22,interactive/batch/cpu_intensive,SJF,0.1467391304347837,0.0,0.1684782608695651,0.3260869565217395,0.2146739130434779,0.75
7.0,0.0,8.285714285714286,25.632653061224488,3,8.285714285714286,0.0,0.0,42000045,23,interactive/batch/cpu_intensive,SJF,0.1408450704225362,0.0,0.05281690140845091,0.32042253521126807,0.22183098591549263,0.75
6.0,0.0,6.5,22.25,2.6666666666666665,5.833333333333333,0.0,0.0,42000045,24,interactive/batch/cpu_intensive,SJF,0.16847826086956602,0.0,0.0108695652173907,0.3369565217391302,0.10326086956521628,0.75
5.0,0.0,7.4,27.04,3,4,0.0,1.0,42000045,25,interactive/batch/cpu_intensive,SRTF,0.3606557377049192,0.01639344262294986,0.0,0.2786885245901615,0.3524590163934429,0.75
2.0,0.0,8,4,2.5,2,0.0,0.0,42000045,26,interactive/batch/cpu_intensive,FCFS,0.0,0.0,0.0,0.5,0.0,0.6250000000000213
12.0,2.0,3.5,30.107142857142858,2.857142857142857,5.666666666666667,14.0,0.17647058823529413,42000046,0,io_intensive/batch/mixed,SJF,0.5530523255813948,0.07500000000000001,0.178433239775461,0.26744186046511587,0.572393744987971,0.7948275862068965
22.0,2.0,7.75,45.6875,2.7083333333333335,8.409090909090908,10.0,0.5,42000046,1,io_intensive/batch/mixed,SRTF,0.75,0.13150557620817843,0.12076859374486942,0.25073601570166826,0.6699968261032936,0.6525960286161443
31.0,3.0,8.441176470588236,47.89359861591696,2.676470588235294,17.032258064516128,10.0,0.23076923076923078,42000046,2,io_intensive/batch/mixed,SRTF,0.6159351313238146,0.25,0.24313414419178597,0.36021505376344104,0.6187643222280982,0.848360655737705
31.0,3.0,8.382352941176471,42.94204152249135,2.676470588235294,23.129032258064516,0.0,1.0,42000046,3,io_intensive/batch/mixed,SRTF,0.5771375464684018,0.2247596153846154,0.22197597941092376,0.3587360594795541,0.5771375464684018,0.810096153846154
33.0,1.0,8.029411764705882,35.26384083044983,2.676470588235294,25.96969696969697,0.0,1.0,42000046,4,io_intensive/batch/mixed,SJF,0.25724834823163667,0.1774193548387103,0.2281577924601637,0.2680722891566264,0.75,0.6683054799844544
32.0,2.0,7.647058823529412,32.11072664359862,2.676470588235294,29.03125,0.0,1.0,42000046,5,io_intensive/batch/mixed,SJF,0.3770053475935837,0.0,0.130347593582888,0.3475935828877009,0.48997326203208563,0.75
32.0,0.0,7.625,30.234375,2.65625,30.09375,0.0,1.0,42000046,6,io_intensive/batch/mixed,SJF,0.3267211201866985,0.0,0.16686114352392123,0.37047841306884527,0.37164527421236926,0.75
32.0,0.0,7.03125,29.9677734375,2.65625,30.4375,0.0,1.0,42000046,7,io_intensive/batch/mixed,SJF,0.39470517448856723,0.0,0.10409145607701518,0.3122743682310467,0.5,0.6970517448856792
31.0,0.0,6.645161290322581,27.06763787721124,2.7096774193548385,29.580645161290324,0.0,1.0,42000046,8,io_intensive/batch/mixed,SJF,0.30722891566265104,0.0,0.16867469879518035,0.3441265060240968,0.4254518072289164,0.75
29.0,1.0,6.433333333333334,25.645555555555557,2.6333333333333333,30.17241379310345,0.0,1.0,42000046,9,io_intensive/batch/mixed,SJF,0.3101449275362311,0.0,0.13115942028985472,0.3340579710144926,0.3318840579710149,0.75
30.0,0.0,6.133333333333334,21.648888888888887,2.6333333333333333,25.833333333333332,0.0,1.0,42000046,10,io_intensive/batch/mixed,SJF,0.1304347826086956,0.0,0.052795031055900624,0.2919254658385095,0.5,0.6987577639751553
29.0,1.0,5.6,20.573333333333334,2.6333333333333333,26.413793103448278,0.0,1.0,42000046,11,io_intensive/batch/mixed,SJF,0.3612903225806452,0.0,0.11935483870967788,0.3169354838709676,0.4193548387096776,0.75
27.0,1.0,5.428571428571429,18.959183673469386,2.642857142857143,26.85185185185185,0.0,1.0,42000046,12,io_intensive/batch/mixed,SJF,0.16113281250000064,0.0,0.1220703125000003,0.3125000000000007,0.29882812499999994,0.75
27.0,1.0,4.892857142857143,17.167091836734695,2.642857142857143,26.185185185185187,0.0,1.0,42000046,13,io_intensive/batch/mixed,SJF,0.4834293948126799,0.0,0.17074927953890537,0.29971181556195964,0.5,0.6851585014409214
26.0,1.0,5.407407407407407,21.50068587105624,2.6666666666666665,25.884615384615383,0.0,1.0,42000046,14,io_intensive/batch/mixed,SJF,0.3948811700182816,0.0,0.0914076782449726,0.3308957952468006,0.39213893967093244,0.75
25.0,1.0,5.346153846153846,19.84171597633136,2.6153846153846154,25.84,0.0,1.0,42000046,15,io_intensive/batch/mixed,SRTF,0.34301075268817327,0.02795698924731222,0.0,0.3118279569892477,0.3634408602150551,0.75
23.0,1.0,5.166666666666667,20.22222222222222,2.5833333333333335,25.652173913043477,0.0,1.0,42000046,16,io_intensive/batch/mixed,SJF,0.27299412915851207,0.0,0.09393346379647712,0.3180039138943248,0.30724070450097873,0.75
22.0,0.0,5.318181818181818,14.944214876033058,2.409090909090909,22,0.0,1.0,42000046,17,io_intensive/batch/mixed,SJF,0.316120906801007,0.0,0.22292191435768172,0.30730478589420673,0.21914357682619656,0.75
19.0,1.0,5.6,17.64,2.3,21.473684210526315,0.0,1.0,42000046,18,io_intensive/batch/mixed,SJF,0.15393258426966278,0.0,0.15617977528089888,0.344943820224719,0.31011235955056077,0.75
19.0,1.0,5.25,17.0875,2.3,19.894736842105264,0.0,1.0,42000046,19,io_intensive/batch/mixed,SJF,0.14954337899543377,0.0,0.2009132420091329,0.32534246575342457,0.2054794520547953,0.75
19.0,0.0,5.894736842105263,24.725761772853186,2.210526315789474,15.526315789473685,0.0,1.0,42000046,20,io_intensive/batch/mixed,SJF,0.20050761421319752,0.0,0.2309644670050765,0.34010152284264,0.269035532994925,0.75
17.0,0.0,6.117647058823529,21.986159169550174,2.176470588235294,16.470588235294116,0.0,1.0,42000046,21,io_intensive/batch/mixed,SJF,0.3706199460916443,0.0,0.13207547169811332,0.33288409703504085,0.3504043126684638,0.75
15.0,0.0,7.666666666666667,29.155555555555555,2.2,13.2,0.0,1.0,42000046,22,io_intensive/batch/mixed,SJF,0.2401812688821739,0.0,0.04984894259818599,0.33836858006042325,0.2401812688821739,0.75
15.0,0.0,7.4,28.64,2.2,13.066666666666666,0.0,1.0,42000046,23,io_intensive/batch/mixed,SRTF,0.22184300341296853,0.006825938566553284,0.0,0.3293515358361778,0.20989761092150194,0.75
12.0,0.0,7.583333333333333,24.90972222222222,2.1666666666666665,13.25,0.0,0.0,42000046,24,io_intensive/batch/mixed,SRTF,0.41333333333333494,0.006666666666669185,0.0,0.3200000000000007,0.28888888888888786,0.75
10.0,0.0,7.2,22.16,2,10.9,0.0,0.0,42000046,25,io_intensive/batch/mixed,SRTF,0.3435897435897425,0.0051282051282054075,0.0,0.32564102564102604,0.23589743589743686,0.75
9.0,0.0,5.777777777777778,21.28395061728395,1.8888888888888888,8.88888888888889,0.0,0.0,42000046,26,io_intensive/batch/mixed,SRTF,0.39144736842105027,0.0032894736842138724,0.0,0.29276315789473584,0.21710526315789305,0.75
7.0,0.0,4.571428571428571,14.244897959183673,2,6.285714285714286,0.0,0.0,42000046,27,io_intensive/batch/mixed,SRTF,0.31250000000001005,0.006944444444451528,0.0,0.21527777777778262,0.11805555555555519,0.75
3.0,0.0,4,2.6666666666666665,2,2,0.0,0.0,42000046,28,io_intensive/batch/mixed,SJF,0.25,0.0,0.0,0.25,0.0,0.75
10.0,0.0,13.8,55.36,2.4,5.4,10.0,0.0,42000047,0,cpu_intensive/io_intensive/interactive,SJF,0.5140664961636829,0.05449591280653951,0.15792838874680307,0.4623999107995289,0.1872460748308327,0.875340599455041
22.0,0.0,6.7272727272727275,46.743801652892564,2.8181818181818183,10.636363636363637,12.0,0.07692307692307693,42000047,1,cpu_intensive/io_intensive/interactive,SJF,0.516896551724138,0.09346330275229357,0.21172413793103445,0.3990754508067067,0.30993910155014237,0.8698394495412844
30.0,2.0,5.125,33.671875,2.84375,16.1,10.0,0.16666666666666666,42000047,2,cpu_intensive/io_intensive/interactive,SJF,0.75,0.047149122807017545,0.143115371399118,0.2676822633297062,0.20553901074776168,0.7333163908138136
30.0,2.0,4.75,28.6875,2.84375,23.333333333333332,0.0,1.0,42000047,3,cpu_intensive/io_intensive/interactive,SJF,0.31643916215580137,0.11428571428571428,0.40594257472346434,0.2932454695222405,0.32578253706754534,0.9047619047619048
31.0,1.0,4.5,28.375,2.84375,25.677419354838708,0.0,1.0,42000047,4,cpu_intensive/io_intensive/interactive,SJF,0.50625,0.15625,0.41757049891540127,0.2787418655097614,0.3172451193058568,0.6982781995661604
29.0,3.0,4.3125,27.21484375,2.84375,26.96551724137931,0.0,1.0,42000047,5,cpu_intensive/io_intensive/interactive,SJF,0.5,0.0,0.19791666666666666,0.296875,0.09664351851851852,0.6921296296296297
30.0,2.0,4.1875,21.15234375,2.84375,24.366666666666667,0.0,1.0,42000047,6,cpu_intensive/io_intensive/interactive,SJF,0.34073506891271055,0.0,0.23813169984686064,0.3315467075038285,0.08346094946401225,0.75
28.0,4.0,4.3125,20.52734375,2.84375,25.428571428571427,0.0,1.0,42000047,7,cpu_intensive/io_intensive/interactive,SJF,0.5,0.0,0.10416666666666667,0.29608585858585856,0.09217171717171717,0.7070707070707071
30.0,1.0,4.258064516129032,15.030176899063475,2.774193548387097,25.2,0.0,1.0,42000047,8,cpu_intensive/io_intensive/interactive,SJF,0.19588414634146342,0.0,0.09375,0.31021341463414637,0.14405487804878048,0.75
30.0,1.0,3.806451612903226,16.22060353798127,2.774193548387097,25.233333333333334,0.0,1.0,42000047,9,cpu_intensive/io_intensive/interactive,SJF,0.32122905027932963,0.0,0.08798882681564246,0.3303072625698324,0.10335195530726257,0.75
28.0,2.0,3.5,15.916666666666666,2.8333333333333335,25.857142857142858,0.0,1.0,42000047,10,cpu_intensive/io_intensive/interactive,SJF,0.5,0.0,0.11587078651685394,0.29353932584269665,0.11587078651685394,0.6896067415730337
27.0,3.0,3.1,12.423333333333334,2.8333333333333335,28.11111111111111,0.0,1.0,42000047,11,cpu_intensive/io_intensive/interactive,SJF,0.21232876712328763,0.0,0.17722602739726026,0.2782534246575342,0.0642123287671233,0.75
27.0,3.0,4.033333333333333,18.365555555555556,2.8333333333333335,21.703703703703702,0.0,1.0,42000047,12,cpu_intensive/io_intensive/interactive,SJF,0.4951377633711507,0.0,0.19043760129659643,0.33144246353322526,0.11912479740680713,0.75
28.0,2.0,3.8333333333333335,14.53888888888889,2.8333333333333335,22,0.0,1.0,42000047,13,cpu_intensive/io_intensive/interactive,SJF,0.2571174377224199,0.0,0.19217081850533807,0.28825622775800713,0.1708185053380783,0.75
28.0,0.0,4.607142857142857,34.38137755102041,2.892857142857143,23.464285714285715,0.0,1.0,42000047,14,cpu_intensive/io_intensive/interactive,SJF,0.3771186440677966,0.0,0.0413135593220339,0.2711864406779661,0.06885593220338983,0.75
24.0,2.0,4.653846153846154,34.99556213017752,2.8846153846153846,23.708333333333332,0.0,1.0,42000047,15,cpu_intensive/io_intensive/interactive,SJF,0.33585858585858586,0.0,0.039141414141414144,0.2765151515151515,0.1111111111111111,0.75
21.0,3.0,4.458333333333333,32.33159722222222,2.875,23.333333333333332,0.0,1.0,42000047,16,cpu_intensive/io_intensive/interactive,SJF,0.3847402597402597,0.0,0.07954545454545454,0.21266233766233766,0.2418831168831169,0.75
18.0,0.0,5.111111111111111,36.65432098765432,2.8333333333333335,21.61111111111111,0.0,1.0,42000047,17,cpu_intensive/io_intensive/interactive,SJF,0.17719298245614035,0.0,0.0824561403508772,0.24912280701754386,0.07719298245614035,0.75
14.0,1.0,5.4,32.10666666666667,2.6,19.285714285714285,0.0,1.0,42000047,18,cpu_intensive/io_intensive/interactive,SRTF,0.38461538461538464,0.01282051282051282,0.0,0.2641025641025641,0.21025641025641026,0.75
11.0,0.0,5.818181818181818,40.51239669421488,2.909090909090909,13,0.0,1.0,42000047,19,cpu_intensive/io_intensive/interactive,SJF,0.47872340425531923,0.0,0.15425531914893617,0.2978723404255319,0.3803191489361702,0.75
9.0,0.0,4.888888888888889,44.32098765432099,2.6666666666666665,10.666666666666666,0.0,0.0,42000047,20,cpu_intensive/io_intensive/interactive,SJF,0.3333333333333333,0.0,0.0040650406504065045,0.2682926829268293,0.23983739837398374,0.75
5.0,1.0,13.666666666666666,102.22222222222223,2.8333333333333335,3.8,0.0,1.0,42000047,21,cpu_intensive/io_intensive/interactive,SJF,0.30808080808080807,0.0,0.0,0.3333333333333333,0.30808080808080807,0.75
5.0,0.0,12.4,81.04,3,4,0.0,1.0,42000047,22,cpu_intensive/io_intensive/interactive,SJF,0.2631578947368421,0.0,0.0,0.32894736842105265,0.2631578947368421,0.75
3.0,0.0,14,20.666666666666668,3,2,0.0,0.0,42000047,23,cpu_intensive/io_intensive/interactive,SJF,0.28205128205128205,0.0,0.0,0.41025641025641024,0.08974358974358974,0.75
3.0,0.0,7.333333333333333,14.88888888888889,3,2,0.0,0.0,42000047,24,cpu_intensive/io_intensive/interactive,SJF,0.3181818181818182,0.0,0.0,0.45454545454545453,0.3181818181818182,0.75
1.0,0.0,1,0,5,0,0.0,0.0,42000047,25,cpu_intensive/io_intensive/interactive,FCFS,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,16.333333333333332,36.22222222222222,2.7777777777777777,5.666666666666667,9.0,0.0,42000048,0,cpu_intensive/batch/interactive,SJF,0.5253800831551604,0.06564748201438848,0.13887312221858553,0.3165537270087126,0.75,0.7071592483999247
19.0,0.0,14.052631578947368,30.89196675900277,3.1052631578947367,11.210526315789474,10.0,0.0,42000048,1,cpu_intensive/batch/interactive,SJF,0.22292795672735383,0.05366161616161617,0.06831882116543882,0.234535576799475,0.75,0.5827455736196525
30.0,0.0,9.3,41.07666666666667,2.9,15.866666666666667,11.0,0.0,42000048,2,cpu_intensive/batch/interactive,SRTF,0.3558041112454656,0.07116104868913861,0.026602176541716985,0.3193653791285682,0.7368913857677901,0.7759183276044004
29.0,1.0,8.666666666666666,38.022222222222226,2.9,24.24137931034483,0.0,0.0,42000048,3,cpu_intensive/batch/interactive,SJF,0.7354439592430855,0.1712962962962962,0.18130357431667488,0.3384279475982531,0.6673405574424497,0.8395061728395061
29.0,1.0,8.3,37.54333333333334,2.9,27.103448275862068,0.0,1.0,42000048,4,cpu_intensive/batch/interactive,SJF,0.7035774108638427,0.22619047619047566,0.31030150753768826,0.3203517587939698,0.6071428571428572,0.7176058865757361
30.0,0.0,7.633333333333334,35.49888888888889,2.9,27.133333333333333,0.0,1.0,42000048,5,cpu_intensive/batch/interactive,SJF,0.5,0.0,0.12035123966942171,0.22262396694214873,0.35898760330578516,0.5800619834710744
28.0,2.0,7.233333333333333,31.77888888888889,2.9,29.964285714285715,0.0,1.0,42000048,6,cpu_intensive/batch/interactive,SJF,0.46449275362318854,0.0,0.16449275362318833,0.3123188405797103,0.5,0.7115942028985511
28.0,2.0,7.166666666666667,28.538888888888888,2.9,27.785714285714285,0.0,1.0,42000048,7,cpu_intensive/batch/interactive,SJF,0.39814814814814814,0.0,0.03904991948470227,0.18558776167471824,0.5,0.5177133655394527
29.0,0.0,6.724137931034483,26.544589774078478,2.8620689655172415,27.24137931034483,0.0,1.0,42000048,8,cpu_intensive/batch/interactive,SJF,0.5,0.0,0.09906914893617037,0.22938829787234047,0.29188829787234033,0.6143617021276593
28.0,1.0,6.103448275862069,24.161712247324612,2.8620689655172415,28.714285714285715,0.0,0.0,42000048,9,cpu_intensive/batch/interactive,SJF,0.4155722326454033,0.0,0.13133208255159476,0.30956848030018785,0.48686679174484127,0.75
27.0,1.0,5.821428571428571,24.146683673469386,2.9285714285714284,28.703703703703702,0.0,1.0,42000048,10,cpu_intensive/batch/interactive,SJF,0.2616555661274974,0.0,0.08420551855375835,0.1941008563273072,0.5,0.535442435775452
28.0,0.0,5.857142857142857,22.408163265306122,2.9285714285714284,25.714285714285715,0.0,1.0,42000048,11,cpu_intensive/batch/interactive,SJF,0.004055619930474957,0.0,0.04634994206257238,0.18366164542294325,0.5,0.5593858632676709
25.0,1.0,6.038461538461538,17.96005917159763,2.9615384615384617,24.28,0.0,1.0,42000048,12,cpu_intensive/batch/interactive,SJF,0.26477404403244476,0.0,0.04634994206257218,0.2004634994206257,0.5,0.568076477404403
25.0,0.0,5.64,17.0304,3,22.52,0.0,1.0,42000048,13,cpu_intensive/batch/interactive,SJF,0.2855822550831789,0.0,0.1266173752310535,0.3382624768946392,0.3669131238447317,0.75
24.0,1.0,5.56,16.0064,3,23.125,0.0,1.0,42000048,14,cpu_intensive/batch/interactive,SJF,0.21287128712871273,0.0,0.029702970297029438,0.19719471947194722,0.5,0.589108910891089
23.0,1.0,5.75,15.270833333333334,3.0416666666666665,23.08695652173913,0.0,1.0,42000048,15,cpu_intensive/batch/interactive,SRTF,0.4822097378277146,0.047752808988764335,0.0,0.2640449438202246,0.5,0.6610486891385763
23.0,0.0,5.217391304347826,13.474480151228734,2.9565217391304346,22.347826086956523,0.0,1.0,42000048,16,cpu_intensive/batch/interactive,SRTF,0.18924302788844588,0.005976095617529547,0.0,0.22709163346613537,0.5,0.634462151394422
20.0,0.0,5,11.9,2.9,22.3,0.0,0.0,42000048,17,cpu_intensive/batch/interactive,SJF,0.4707317073170739,0.0,0.010975609756097989,0.21829268292682938,0.5,0.6268292682926837
16.0,1.0,6.352941176470588,34.81660899653979,2.764705882352941,21.6875,0.0,1.0,42000048,18,cpu_intensive/batch/interactive,SJF,0.18266253869969026,0.0,0.08823529411764743,0.2894736842105265,0.5,0.7376160990712066
